ProductId,UserId,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Cleaned_Text,HelpfulnessRatio,ReviewLength,ReviewDate,ReviewYear,ReviewMonth,TextLength
B002P9MIJ0,AYK0V5MGHGCEO,6,6,1,12/9/2010,sticky toffee pudding,"I have had sticky toffee puddings in both Britain and the United States. This particular brand makes without a doubt the WORST I have ever had. In fact, it's not sticky toffee pudding. It's some kind of chemical mixture which is shaped into a food-like product. WHATEVER YOU DO, DO NOT BUY IT!!!!!!!!!!!!!!!!!!!!!!!!",sticky toffee pudding britain united state particular brand make without doubt worst ever fact not sticky toffee pudding kind chemical mixture shaped foodlike product whatever not buy,1,53,12/9/2010,2010,12,316
B001EO5UJW,A2NTVJ5OJQ5XWB,0,0,1,9/22/2012,Same as a truck stop,"The harsh headline is not because I'm mean...I just wish the stuff would have tasted like I expected an African coffee to taste like. The best coffee I ever had by far was African Kitamu by Starbucks, and it has been discontinued. Took a chance here and wasted $30 on three bags. I actually used my local purchase the next morning - it was that muddy tasting.",harsh headline not meani wish stuff would tasted like expected african coffee taste like best coffee ever far african kitamu starbucks discontinued took chance wasted 30 three bag actually used local purchase next morning muddy tasting,0,67,9/22/2012,2012,9,359
B000CMHMUC,A1HR1MREZ5MRHB,0,1,1,1/21/2012,Terrible!,"I bought these because I had decided I wanted to eat, and even snack, healthier.  These had so many good reviews, so I decided to try them.  I admit, it was a big mistake to order a whole stupid case without trying them first.  When I opened them, they looked totally unappetizing and then I tasted them......it tasted just like a rice cake/styrofoam with salt on it.  They also have a very unusual texture.  The combination of taste and texture was very disappointing.  My teenage daughter tried them and felt the same way - not even the dog would eat them.  We tried them with a variety of dips and couldn't come up with a tolerable way to choke them down.<br /><br />Luckily, I have a niece that is newly vegetarian, hungry all the time, and she took these off my hands.  I am still out $25 for buying the case of these to begin with...what a waste!",bought decided wanted eat even snack healthier many good review decided try admit big mistake order whole stupid case without trying first opened looked totally unappetizing tasted themit tasted like rice cakestyrofoam salt also unusual texture combination taste texture disappointing teenage daughter tried felt way not even dog would eat tried variety dip could not come tolerable way choke downluckily niece newly vegetarian hungry time took hand still 25 buying case begin withwhat waste,0,158,1/21/2012,2012,1,852
B003CIBPN8,A368DLORQD2UNB,4,5,1,9/10/2010,Gross,"Plug your nose and chug.  This stuff is disgusting.  Had to pour it into a glass and drink it all at once because once you taste this stuff, you won't be able to take another gulp until you forget about it the next day.  Get the coconut water by Naked Juice.  Way better.",plug nose chug stuff disgusting pour glass drink taste stuff not able take another gulp forget next day get coconut water naked juice way better,0.8,53,9/10/2010,2010,9,271
B001397WYE,AQVB6GHDASQT4,0,0,1,4/12/2012,All flavors repeatedly make my dog terribly sick,"At first, I thought my toy schnauzer had gotten into something that made her very sick but I took her off the Newman's Own anyway just to be safe (a decision made by my vet and I after I took her into the ER that night). I decided to try again a few days ago because it appears to be an excellent food (ingredient-wise) and we hadn't pinpointed the specific problem but, yet again, it wasn't even an hour before she was horribly sick and the effects of one feeding have lasted for days (Thank God I have medication left over from our last trip! I'm trying to avoid another vet visit but we're not in the clear yet). Even the stray cats on the block won't touch it and they pretty much eat anything. Definitely won't be trying it again.",first thought toy schnauzer gotten something made sick took newman anyway safe decision made vet took er night decided try day ago appears excellent food ingredientwise not pinpointed specific problem yet not even hour horribly sick effect  feeding lasted day thank god medication left last trip trying avoid another vet visit not clear yet even stray cat block not touch pretty much eat anything definitely not trying,0,141,4/12/2012,2012,4,735
B001S49ZWG,A1CGJDS8JXT3DI,0,1,1,8/11/2012,half of them were spoiled,"The good ones were good, but when half of them are spoiled you loose you taste for bad pistachios.  Even the good ones had too strong of some kind of flavor.  I found a better place to buy them.",good  good half spoiled loose taste bad pistachio even good  strong kind flavor found better place buy,0,39,8/11/2012,2012,8,194
B001AWBZRO,A1QVFR99KXV69Q,0,2,1,9/23/2009,Cat Food MADE IN THAILAND,If I had known this cat food was manufactured in Thailand I would not have ordered it. I can't imagine there's much oversight of pet food production there.<br />I fed one can without knowing - it made my cat sick and there were fish vertebra in the vomit.,known cat food manufactured thailand would not ordered not imagine much oversight pet food production therei fed  without knowing made cat sick fish vertebra vomit,0,48,9/23/2009,2009,9,255
B004YVQ5AU,A1KFWMARMH38VU,2,6,1,1/18/2012,cured meats,all cured meats are over priced with shipping and handling why can we not get a fair price of meat with shipping and handling. i would like to try different products of cured meats.amazon did show me where i can get my cured meats at a fair price and fair shipping but they are limted but not enough for me to change yet.this is for all cured meats not just this one i have not tried this one but would like to but price to high. the company you showed me i have have been ordering every month for over a year.it is a fair shipping price no matter how much i order. t j appico thank you for that info.,cured meat priced shipping handling not get fair price meat shipping handling would like try different product cured meatsamazon show get cured meat fair price fair shipping limted not enough change yetthis cured meat not  not tried  would like price high company showed ordering every month yearit fair shipping price no matter much order j appico thank info,0.333333333,121,1/18/2012,2012,1,601
B005GXQ244,A1709KLS5KCVO4,5,6,1,7/20/2012,WRONG!!!! NOT what I expected and NOT what I wanted!!!!,"What the heck??? I'm so disappointed! I DID NOT receive what I expected! I expected GINGER PEOPLE ORIGINAL GINGER CHEWS, long rectangles w/ the fine powdered sugar INDIVIDUALLY wrapped in the green wrappers, (gee, just like the picture, imagine that!).<br />Instead what I received was a clear bag w/ a generic homemade typed up label. Inside are square candies with coarse sugar crystals on them. What a mess! I live in TX, this is going to clump up into one giant piece of candied ginger. I wanted the INDIVIDUALLY WRAPPED ones LIKE IN THE PICTURE to have in my purse. I'm looking into returning this mess!",heck disappointed not receive expected expected ginger people original ginger chew long rectangle w fine powdered sugar individually wrapped green wrapper gee like picture imagine thatinstead received clear bag w generic homemade typed label inside square candy coarse sugar crystal mess live tx going clump  giant piece candied ginger wanted individually wrapped  like picture purse looking returning mess,0.833333333,106,7/20/2012,2012,7,608
B004UIGHNC,ALKIDOBX8KP7E,22,22,1,8/8/2011,False statement and inflated price!!!,"These capsules direct from Nespresso are between $0.50 and $0.65 per capsule. This listing is for ten capsules. Do the math! It is false to indicate the regular price is four times higher than it actually is. Amazon, this detracts from the customer experience!",capsule direct nespresso 050 065 per capsule listing ten capsule math false indicate regular price four time higher actually amazon detracts customer experience,1,44,8/8/2011,2011,8,260
B003DA54XW,A6VKWB820SFZ,1,1,1,8/8/2012,Horrible,"Sad to see that these are made in China. China's pet products have horrible backgrounds, you can easily look that up anywhere. They don't treat their animals humanely and they have been caught using dead dogs to feed to dogs. If you love and respect animals, don't buy pet products from China. I like American made products because it keeps jobs here as well.",sad see made china china pet product horrible background easily look anywhere not treat animal humanely caught using dead dog feed dog love respect animal not buy pet product china like american made product keep job well,1,64,8/8/2012,2012,8,359
B004N5HL0A,A208U5SY74LO7P,3,4,1,12/1/2011,Terrible!,"I received these two 50 piece bags of Reese's Snack Assortments a few days ago and I was VERY disappointed.  They are all smashed up, crushed, crumbled basically obliterated.  AND there's NO ASSORTMENT to speak of, both bags consisted primarily of OLD, busted up Reese's cups, with a few Reeses's Pieces & Reeses's Fastbreak bars intermingled.  The ONLY edible product were the 6-8 Reese's Pieces mini bags, the Fastbreak bars were ""DUST"" & the Reese's Peanut Butter Cups were covered with a whitish powdery film, (this happens when candy/chocolate is ""OLD"" and/or out-lived it shelf-life!)  DON'T waste your money, it's bargain priced for a reason, it's OLD, CRUMBLED, and tastes TERRIBLE!",received two 50 piece bag reese snack assortment day ago disappointed smashed crushed crumbled basically obliterated no assortment speak bag consisted primarily old busted reese cup reeses piece reeses fastbreak bar intermingled edible product 68 reese piece mini bag fastbreak bar dust reese peanut butter cup covered whitish powdery film happens candychocolate old andor outlived shelflife not waste money bargain priced reason old crumbled taste terrible,0.75,111,12/1/2011,2011,12,690
B0001M0ZL6,A72WBFWM4PZKZ,0,0,1,8/4/2010,Glee gum sticks to teeth,I was lucky not to actually buy this gum - but I was given a pack about an hour ago - tried the gum and have to say it sticks to my teeth!!  Just thought I'd share with anyone interested in buying...,lucky not actually buy gum given pack hour ago tried gum say stick teeth thought would share anyone interested buying,0,42,8/4/2010,2010,8,199
